"AGY_AGENCY_KEY"	"FNDDTL_FUND_DETAIL_KEY"	"OBJ_OBJECT_KEY"	"SPRG_SUB_PROGRAM_KEY"	"VENDOR_NAME"	"AMOUNT"
267	1552	340	2447	"HUMENICK SHARRON S"	719
267	1552	340	2447	"HUMENICK SHARRON S"	254.95
267	1552	340	2447	"JOURNAL ENTRY"	-1068.42
267	1552	340	2447	"LASER OPTIONS"	33
267	1552	340	2447	"MICRO WAREHOUSE GOV ED INC"	139.9
267	1552	340	2711	"VCU EXPENSE TRANSFERS"	337.64
267	1552	283	2706	"CASH RECEIPT"	-160
267	1552	283	2706	"CASH RECEIPT"	-105
267	1552	283	2706	"CASH RECEIPT"	-289.59
267	1552	283	2706	"CASH RECEIPT"	-418
267	1552	283	2706	"CASH RECEIPT"	-15815.1
267	1552	283	2706	"CASH RECEIPT"	-5
267	1552	283	2706	"CASH RECEIPT"	-1651.24
267	1552	283	2706	"JOURNAL ENTRY"	45606.19
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-4227.55
267	1552	55	2705	"BUNKIE TRINITE TROPHIES"	6.63
267	1552	55	2705	"ELIZABETH MARIE*THOMPSON"	500
267	1552	55	2705	"HERBERT W*DUNGEE"	100
267	1552	55	2705	"JAMES*BROOKS"	500
267	1552	55	2705	"SAMUEL FRENCH INC"	77.76
267	1552	55	2705	"SANDRA*MISTLER"	300
267	1552	55	2705	"SHARRON P*KIMBLE"	120
267	1552	55	2705	"SHIRLEY E*MUSIK"	120
267	1552	347	2650	"PAUL L JANSEN AND SON INC"	874.9
267	1552	347	2650	"VCU EXPENSE TRANSFERS"	531.25
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	554.4
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	490.5
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	299.64
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	910.75
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	620.95
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	431.1
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	549
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	343.88
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	486
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	778.5
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	190.7
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	91.28
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-317.13
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-250
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-5000
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-330
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-135
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-115
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-160
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-270
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-135
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-280
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-160
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	371.7
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	162
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	254.54
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	419.24
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	741.6
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	711
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	234
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	45.85
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	312.25
267	1552	56	2701	"BLACKWELLS BOOK SERVICES"	213.68
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-160
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-160
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-155
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-160
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-160
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-115
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-135
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-290
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-250
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-115
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-140
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-330
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-928.25
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-250
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-250
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	370	2488	"MINOLTA CORP"	154.3
267	1552	370	2488	"MINOLTA CORP"	154.3
267	1552	370	2488	"MINOLTA CORP"	154.3
267	1552	370	2488	"MINOLTA CORPORATION"	92.3
267	1552	56	2701	"VCU EXPENSE TRANSFERS"	-398.68
267	1552	56	2701	"VCU EXPENSE TRANSFERS"	-599.23
267	1552	56	2701	"VCU EXPENSE TRANSFERS"	-2766.49
267	1552	56	2701	"VCU EXPENSE TRANSFERS"	-367.85
267	1552	56	2701	"VCU EXPENSE TRANSFERS"	-597.79
267	1552	56	2701	"VCU EXPENSE TRANSFERS"	213.73
267	1552	56	2701	"VCU EXPENSE TRANSFERS"	-9064.08
267	1552	56	2701	"VIRGINIAN PILOT"	12.5
267	1552	56	2701	"WASHINGTON UNIV MEDICAL LIBRAR"	55
267	1552	56	2701	"WASHINGTON UNIV MEDICAL LIBRAR"	33
267	1552	56	2701	"WEST GROUP PAYMENT CENTER"	3247.25
267	1552	56	2701	"WEST GROUP PAYMENT CENTER"	1223
267	1552	315	2706	"U S BANCORP OFFICE EQUIP FINAN"	620.2
267	1552	56	2701	"WEST VIRGINIA UNIV"	10
267	1552	56	2701	"WEST VIRGINIA UNIV"	40
267	1552	56	2701	"WORLD BOOK INC"	29
267	1552	370	2714	"COBB OFFICE TECHNOLOGIES INC"	380
267	1552	77	2716	"VCU EXPENSE TRANSFERS"	470.06
267	1552	77	2716	"VCU EXPENSE TRANSFERS"	47.7
267	1552	77	2719	"NEXTEL COMMUNICATIONS"	184.41
267	1552	77	2719	"NEXTEL COMMUNICATIONS"	85.49
267	1552	77	2719	"NEXTEL COMMUNICATIONS"	64.39
267	1552	77	2719	"VCU EXPENSE TRANSFERS"	236.5
267	1552	77	2719	"VCU EXPENSE TRANSFERS"	348.79
267	1552	370	2715	"COPIER CARE COMPANY"	395
267	1552	64	2447	"LCR"	1430.61
267	1552	64	2447	"LCR"	80
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	196	2447	"JOURNAL ENTRY"	-1462.54
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-275
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-75
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-100
267	1552	377	2808	"AGENCY TRANSACTION VOUCHER"	-3535
267	1552	377	2808	"AGENCY TRANSACTION VOUCHER"	-1550.34
267	1552	377	2808	"AGENCY TRANSACTION VOUCHER"	-629
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-175
267	1552	384	2802	"WASTE MANAGEMENT OF RICHMOND"	19138.03
267	1552	384	2802	"WASTE MANAGEMENT OF RICHMOND"	908.41
267	1552	385	2706	"VCU EXPENSE TRANSFERS"	675.75
267	1552	385	2706	"VCU EXPENSE TRANSFERS"	547.14
267	1552	385	2802	"CITY OF RICHMOND PUBLIC WORKS"	422.66
267	1552	385	2802	"CITY OF RICHMOND PUBLIC WORKS"	291.16
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-75
267	1552	300	2539	"ROCHE DIAGNOSTICS CORP"	414
267	1552	300	2539	"ROCHE DIAGNOSTICS CORP"	1231.3
267	1552	300	2539	"SIGMA ALDRICH INC"	157.56
267	1552	300	2539	"SIGMA ALDRICH INC"	252.85
267	1552	300	2539	"SIGMA ALDRICH INC"	21.5
267	1552	300	2539	"SIGMA ALDRICH INC"	1343.66
267	1552	300	2539	"SIGMA ALDRICH INC"	25.42
267	1552	300	2539	"SIGMA ALDRICH INC"	144.2
267	1552	300	2539	"SIGMA ALDRICH INC"	29.67
267	1552	300	2539	"SIGMA ALDRICH INC"	227.54
267	1552	300	2539	"SIGMA ALDRICH INC"	216.5
267	1552	300	2539	"SIGMA ALDRICH INC"	24.1
267	1552	300	2539	"SIGMA ALDRICH INC"	329.55
267	1552	300	2539	"SIGMA ALDRICH INC"	712.59
267	1552	300	2539	"SIGMA ALDRICH INC"	525.3
267	1552	300	2539	"SIGMA ALDRICH INC"	202.79
267	1552	300	2539	"SIGMA ALDRICH INC"	939.47
267	1552	300	2539	"SIGMA ALDRICH INC"	159.25
267	1552	300	2539	"SIGMA ALDRICH INC"	135.8
267	1552	300	2539	"SIGMA ALDRICH INC"	60.35
267	1552	300	2539	"SIGMA ALDRICH INC"	50.4
267	1552	300	2539	"SIGMA ALDRICH INC"	79.64
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	1295.46
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	1096.08
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	492.37
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	19.85
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	65.1
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	3059.11
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	-120.66
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	1278.61
267	1552	269	2447	"VCU EXPENSE TRANSFERS"	1068.77
267	1552	328	2705	"LOVINGS PRODUCE CO INC"	72.6
267	1552	328	2705	"LOVINGS PRODUCE CO INC"	30.9
267	1552	328	2705	"LOVINGS PRODUCE CO INC"	75.9
267	1552	328	2705	"LOVINGS PRODUCE CO INC"	81.95
267	1552	328	2705	"LOVINGS PRODUCE CO INC"	32.55
267	1552	328	2705	"MERITA WONDER"	29.28
267	1552	328	2705	"MERITA WONDER"	14.37
267	1552	328	2705	"MERITA WONDER"	17.94
267	1552	328	2705	"PET DAIRY"	32.8
267	1552	328	2705	"PET DAIRY"	16.4
267	1552	328	2705	"PET DAIRY"	32.8
267	1552	328	2705	"PET DAIRY"	53.62
267	1552	328	2705	"PET DAIRY"	32.8
267	1552	328	2705	"PET DAIRY"	32.8
267	1552	328	2705	"PET DAIRY"	32.8
267	1552	328	2705	"PET DAIRY"	32.8
267	1552	328	2705	"PET DAIRY"	32.8
267	1552	328	2705	"PET DAIRY"	32.8
267	1552	328	2705	"PET DAIRY"	32.8
267	1552	328	2705	"PET DAIRY"	6.66
267	1552	328	2705	"PET DAIRY"	32.8
267	1552	328	2705	"PET DAIRY"	32.8
267	1552	328	2705	"ROANOKE RESTAURANT SERVICE"	715.27
267	1552	328	2705	"ROANOKE RESTAURANT SERVICE"	647.66
267	1552	328	2705	"ROANOKE RESTAURANT SERVICE"	569.13
267	1552	328	2705	"ROANOKE RESTAURANT SERVICE"	748.25
267	1552	328	2705	"ROANOKE RESTAURANT SERVICE"	532.69
267	1552	328	2705	"ROANOKE RESTAURANT SERVICE"	602.07
267	1552	328	2705	"ROANOKE RESTAURANT SERVICE"	505.26
267	1552	312	2489	"VCU EXPENSE TRANSFERS"	350.96
267	1552	55	2489	"KENNETH*SIMPSON"	1080
267	1552	55	2489	"KEVIN P*CONNELLY"	1800
267	1552	55	2489	"KEVIN*BEDELL"	1080
267	1552	55	2489	"KEVIN*POWERS"	1080
267	1552	55	2489	"KIM P*YUCHA"	540
267	1552	55	2489	"KIRBY*SOUTHALL"	540
267	1552	55	2489	"LAKITA*SMITH"	270
267	1552	55	2489	"LARRY*GERN0N"	2160
267	1552	55	2489	"LERLA G*JOSEPH"	1080
267	1552	55	2489	"LOUIS MICHAEL*BREEDEN"	540
267	1552	55	2489	"LOUISE*ROBERTSON"	1800
267	1552	55	2489	"MANCHESTER PEDIATRIC ASSOCIATE"	540
267	1552	55	2489	"MARGARET*LITTLE"	1080
267	1552	55	2489	"MARILYN A*MEYER"	1080
267	1552	310	2802	"APPLE DOOR SYSTEMS INC"	427.48
267	1552	310	2802	"APPLE DOOR SYSTEMS INC"	1350
267	1552	310	2802	"DEPT OF LABOR AND INDUSTRY"	280
267	1552	55	2489	"WILLIAM*ANDERSON JR"	1080
267	1552	55	2489	"WILLIAM*FERRAR"	540
267	1552	55	2489	"WILLIAM*NOLLER"	540
267	1552	55	2489	"WILLIAM*PHIPPS"	540
267	1552	55	2489	"WILLIAMSBURG INTERNAL MEDICINE"	540
267	1552	55	2489	"ZELDA*JOHNSON"	1080
267	1552	301	2716	"PAYROLL"	-20
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-200
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-500
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-200
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-500
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-300
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-1000
267	1552	316	2705	"VA WATER SYSTEMS"	605
267	1552	55	2489	"AGENCY TRANSACTION VOUCHER"	2814.48
267	1552	55	2489	"JEFFREY*LIEBERMAN"	500
267	1552	55	2489	"JOURNAL ENTRY"	225
267	1552	55	2489	"VCU EXPENSE TRANSFERS"	-561.71
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-2000
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-2000
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-2000
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-2000
267	1552	55	2447	"WALTER F*SULLIVAN"	300
267	1552	55	2447	"WILMA JEANNE*FITZGERALD"	250
267	1552	55	2447	"XIAOHONG NANCY*XU"	150
267	1552	283	2704	"VCU EXPENSE TRANSFERS"	-8058.16
267	1552	283	2705	"CASH RECEIPT"	-1543.89
267	1552	283	2705	"JOURNAL ENTRY"	1530.3
267	1552	8	2488	"FULLER AND D ALBERT INC"	237.2
267	1552	8	2488	"RICHMOND CAMERA"	9.05
267	1552	347	2487	"MINNESOTA SID CENTER"	30
267	1552	347	2487	"PAULA*OTTO"	6.26
267	1552	347	2487	"VCU EXPENSE TRANSFERS"	59.46
267	1552	347	2489	"EMERGENCY TRAINING ASSOCIATES"	518.67
267	1552	8	2488	"SIMJO PHOTO"	30.84
267	1552	8	2703	"PIKES PEAK PLASTICS INC"	315.5
267	1552	8	2703	"RICHMOND CAMERA"	27
267	1552	8	2703	"RICHMOND CAMERA"	29.98
267	1552	8	2703	"RICHMOND CAMERA"	12.8
267	1552	8	2703	"RICHMOND CAMERA"	11.6
267	1552	8	2703	"RICHMOND CAMERA"	97.5
267	1552	8	2703	"RICHMOND CAMERA"	26.5
267	1552	8	2703	"RICHMOND CAMERA"	20.9
267	1552	8	2703	"RICHMOND CAMERA"	38
267	1552	8	2703	"RICHMOND CAMERA"	12.78
267	1552	55	2447	"TONI*SORRELL"	250
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	250
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-227.5
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-22.5
267	1552	283	2447	"AGENCY TRANSACTION VOUCHER"	78
267	1552	340	2717	"VCU EXPENSE TRANSFERS"	57.97
267	1552	340	2717	"VCU EXPENSE TRANSFERS"	80.97
267	1552	340	2717	"VCU EXPENSE TRANSFERS"	139.98
267	1552	340	2805	"GOVCONNECTION INC"	1310
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-246.3
267	1552	55	2447	"VCU EXPENSE TRANSFERS"	-1000
267	1552	283	2447	"CASH RECEIPT"	-120
267	1552	283	2447	"CASH RECEIPT"	-8.17
267	1552	283	2447	"CASH RECEIPT"	-4.91
267	1552	283	2447	"JOURNAL ENTRY"	6406.8
267	1552	283	2447	"JOURNAL ENTRY"	146.39
267	1552	283	2447	"VCU EXPENSE TRANSFERS"	-92.75
267	1552	283	2447	"VCU EXPENSE TRANSFERS"	19442.31
267	1552	55	2447	"WESTERN ASSOCIATES INC"	355
267	1552	55	2447	"WESTERN ASSOCIATES INC"	188
267	1552	55	2447	"WESTERN ASSOCIATES INC"	270
267	1552	55	2447	"WILL*KAVESH"	650
267	1552	282	2802	"VCU EXPENSE TRANSFERS"	-28888.67
267	1552	105	2488	"JOURNAL ENTRY"	-1312.32
267	1552	105	2489	"JOURNAL ENTRY"	-3690.9
267	1552	105	2650	"JOURNAL ENTRY"	908.7
267	1552	111	2716	"JOURNAL ENTRY"	10958.15
267	1552	111	2716	"JOURNAL ENTRY"	2402.85
267	1552	112	2447	"DAVID*GEORGIANNA"	1000
267	1552	112	2447	"SKOWHEGAN SCHOOL OF PAINTING"	2600
267	1552	112	2447	"TAMARA*RICHARDS"	1000
267	1552	340	2704	"DELL USA LP"	1255.44
267	1552	340	2704	"HAROLDS BUSINESS SUPPLY"	151.38
267	1552	340	2704	"HAROLDS BUSINESS SUPPLY"	391.72
267	1552	340	2704	"HAROLDS BUSINESS SUPPLY"	346.36
267	1552	340	2704	"LASER OPTIONS"	592
267	1552	340	2447	"SUMMIT BUSINESS SOLUTIONS INC"	1082
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	286.49
267	1552	281	2715	"JOURNAL ENTRY"	555.88
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-4227.55
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-248
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-92.5
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-780
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-303
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-15
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-243
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-142.5
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-15
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-70
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-4702.5
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-143.75
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-202
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-20.25
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-43
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-20.25
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-692.5
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-90
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-250
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-232.75
267	1552	281	2716	"JOURNAL ENTRY"	273.23
267	1552	281	2717	"JOURNAL ENTRY"	3231.65
267	1552	281	2718	"JOURNAL ENTRY"	-84.8
267	1552	281	2719	"JOURNAL ENTRY"	2044.52
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	270.83
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	110
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	390
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	19.95
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	287.55
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	124.75
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	1367
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	64.99
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	34.95
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	392.95
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	55.35
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	124.77
267	1552	340	2447	"VCU EXPENSE TRANSFERS"	1490.12
267	1552	281	2802	"JOURNAL ENTRY"	7103.99
267	1552	281	2803	"JOURNAL ENTRY"	207.28
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-330
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-155
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-135
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-270
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-235
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-250
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-1025
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-250
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-250
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-15
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-7.5
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-30
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-15
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-7.5
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-7.5
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-32
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-1827.5
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-250
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-130
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-250
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-250
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-710
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-70
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-155
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-175
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-5000
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-600
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-5000
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-3000
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-6000
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-3000
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	140
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	330
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	1827.5
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	155
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	250
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	135
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	115
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	135
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	330
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	928.25
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-367.31
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-1980
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-399.25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-727.5
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-45
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-7.5
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-7.5
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-15
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-150
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-7.5
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-7.5
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-75
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-30
267	1552	283	2706	"VCU EXPENSE TRANSFERS"	-100
267	1552	340	2704	"IMPACT IMAGING"	179.7
267	1552	340	2704	"LASER OPTIONS"	56.1
267	1552	340	2704	"MICRO WAREHOUSE GOV ED INC"	88.6
267	1552	340	2704	"MICRO WAREHOUSE GOV ED INC"	33
267	1552	340	2704	"NCS PEARSON INCORPORATED"	1670.04
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-22.5
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-15
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-20
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	458.22
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-23.3
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-12.73
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-10
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-30
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	7.5
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-7.5
267	1552	340	2705	"SOUTHEASTERN MEDIA"	21.8
267	1552	340	2706	"VCU EXPENSE TRANSFERS"	35.98
267	1552	340	2706	"VCU EXPENSE TRANSFERS"	29.9
267	1552	340	2706	"VCU EXPENSE TRANSFERS"	620
267	1552	340	2706	"VCU EXPENSE TRANSFERS"	100
267	1552	370	2717	"PITNEY BOWES MANAGEMENT SVCS"	1405.02
267	1552	370	2706	"VCU EXPENSE TRANSFERS"	719.98
267	1552	370	2706	"XEROX CORP"	638
267	1552	370	2706	"XEROX CORP"	56.07
267	1552	370	2706	"XEROX CORP"	452
267	1552	315	2711	"MINOLTA CORP"	106.3
267	1552	315	2719	"COBB OFFICE TECHNOLOGIES INC"	265.5
267	1552	283	2712	"CASH RECEIPT"	-10
267	1552	66	2447	"CRITICARE SYSTEMS INC"	6406.66
267	1552	66	2447	"VCU EXPENSE TRANSFERS"	1241.19
267	1552	66	2447	"WHITLOCK GROUP"	2696.25
267	1552	66	2701	"VCU EXPENSE TRANSFERS"	49.95
267	1552	370	2489	"JOURNAL ENTRY"	1396.59
267	1552	370	2489	"XEROX CORP"	1472.39
267	1552	370	2539	"VCU EXPENSE TRANSFERS"	365.5
267	1552	370	2650	"BOITNOTT VISUAL COMMUNICATIONS"	1280
267	1552	370	2650	"XEROX CORP"	525
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-75
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-100
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-25
267	1552	283	2716	"VCU EXPENSE TRANSFERS"	-50
